price,product,place,amount,date,hot,rain,snow,cost,mean_of_comp_prices
7.01,Целебные травы,Анор Лондо,50.44508163855459,2216-09-25,0,1,0,3.39,6.250000000000001
7.5,Целебные травы,Анор Лондо,55.06862560506987,2216-09-26,0,1,0,3.39,5.975
7.5,Целебные травы,Анор Лондо,36.394998245821775,2216-09-27,0,0,0,3.39,5.640000000000001
7.5,Целебные травы,Анор Лондо,42.75577234098331,2216-09-28,0,0,0,3.39,5.640000000000001
7.5,Целебные травы,Анор Лондо,31.65996146728125,2216-09-29,0,0,0,3.39,5.334999999999999
7.5,Целебные травы,Анор Лондо,36.964190215778366,2216-09-30,0,0,0,3.39,5.640000000000001
7.5,Целебные травы,Анор Лондо,42.63536926308298,2216-10-01,0,0,0,3.39,5.699999999999999
7.5,Целебные травы,Анор Лондо,38.006628909398614,2216-10-02,0,0,0,5.47,5.73
7.5,Целебные травы,Анор Лондо,58.98189728871546,2216-10-03,0,0,1,5.47,5.699999999999999
7.5,Целебные травы,Анор Лондо,38.77344099517902,2216-10-04,0,0,0,5.47,5.579999999999999
7.5,Целебные травы,Анор Лондо,56.403876169903945,2216-10-05,0,1,0,5.47,5.8149999999999995
7.5,Целебные травы,Анор Лондо,48.6888744933551,2216-10-06,0,0,0,5.47,6.520000000000001
7.5,Целебные травы,Анор Лондо,55.21764959567338,2216-10-07,0,1,0,5.47,5.4799999999999995
7.5,Целебные травы,Анор Лондо,57.10736772395951,2216-10-08,0,1,0,5.47,5.8149999999999995
7.32,Целебные травы,Анор Лондо,43.116657663708246,2216-10-09,0,0,0,5.47,5.4799999999999995
7.32,Целебные травы,Анор Лондо,45.62134247597595,2216-10-10,0,0,0,5.47,5.7700000000000005
7.32,Целебные травы,Анор Лондо,52.8507644628946,2216-10-11,1,0,0,5.47,5.7700000000000005
7.32,Целебные травы,Анор Лондо,45.63917076102231,2216-10-12,0,0,0,5.47,0.0
7.32,Целебные травы,Анор Лондо,40.26014216056991,2216-10-13,0,0,0,3.73,5.395
7.32,Целебные травы,Анор Лондо,46.87214313558623,2216-10-14,0,0,0,3.73,5.449999999999999
7.32,Целебные травы,Анор Лондо,46.936399123685085,2216-10-15,0,0,0,3.73,0.0
7.32,Целебные травы,Анор Лондо,42.59229117540177,2216-10-16,0,0,0,3.73,5.31
7.32,Целебные травы,Анор Лондо,58.46921354710776,2216-10-17,0,0,1,3.73,5.7700000000000005
7.32,Целебные травы,Анор Лондо,57.05757229282307,2216-10-18,1,0,0,3.73,5.645
7.32,Целебные травы,Анор Лондо,42.208951474202934,2216-10-19,0,0,0,3.73,6.4700000000000015
7.32,Целебные травы,Анор Лондо,42.62729741558772,2216-10-20,0,0,0,3.73,5.756666666666667
7.32,Целебные травы,Анор Лондо,42.75038320007329,2216-10-21,0,0,0,3.73,5.756666666666667
7.32,Целебные травы,Анор Лондо,60.6196583376177,2216-10-22,0,0,1,3.73,5.673333333333333
7.32,Целебные травы,Анор Лондо,40.413776798937704,2216-10-23,0,0,0,3.73,0.0
7.32,Целебные травы,Анор Лондо,42.658459317294806,2216-10-24,0,0,0,3.73,5.855
7.32,Целебные травы,Анор Лондо,38.432733300203566,2216-10-25,0,0,0,3.73,5.5
7.32,Целебные травы,Анор Лондо,39.88803688629812,2216-10-26,0,0,0,3.73,5.673333333333333
7.8100000000000005,Целебные травы,Анор Лондо,51.713530416876345,2216-10-27,0,1,0,3.73,6.4700000000000015
7.8100000000000005,Целебные травы,Анор Лондо,34.11150481192739,2216-10-28,0,0,0,3.73,5.985000000000001
7.8100000000000005,Целебные травы,Анор Лондо,42.89498312893189,2216-10-29,0,0,0,3.73,5.890000000000001
7.8100000000000005,Целебные травы,Анор Лондо,54.400832247716195,2216-10-30,0,1,0,3.73,5.404999999999999
7.8100000000000005,Целебные травы,Анор Лондо,37.30225065359045,2216-10-31,0,0,0,2.58,5.243333333333333
7.8100000000000005,Целебные травы,Анор Лондо,48.786388219777365,2216-11-01,0,1,0,2.58,5.114999999999999
7.8100000000000005,Целебные травы,Анор Лондо,44.64526713465049,2216-11-02,0,0,0,2.58,5.243333333333333
7.8100000000000005,Целебные травы,Анор Лондо,43.59872205976482,2216-11-03,0,0,0,2.58,5.566666666666666
7.8100000000000005,Целебные травы,Анор Лондо,55.65727274114494,2216-11-04,0,1,0,2.58,6.4700000000000015
7.8100000000000005,Целебные травы,Анор Лондо,38.99623799828022,2216-11-05,0,0,0,2.58,5.309999999999999
7.8100000000000005,Целебные травы,Анор Лондо,41.50047737234801,2216-11-06,0,0,0,2.58,0.0
7.8100000000000005,Целебные травы,Анор Лондо,61.019926861550246,2216-11-07,1,0,0,2.58,5.696666666666666
7.8100000000000005,Целебные травы,Анор Лондо,45.01550916787047,2216-11-08,0,0,0,2.58,6.025
7.8100000000000005,Целебные травы,Анор Лондо,40.27875692218643,2216-11-09,0,0,0,2.58,5.42
7.8100000000000005,Целебные травы,Анор Лондо,40.50031716485005,2216-11-10,0,0,0,2.81,5.346666666666667
7.8100000000000005,Целебные травы,Анор Лондо,60.20640178863169,2216-11-11,1,0,0,2.81,7.060000000000001
7.8100000000000005,Целебные травы,Анор Лондо,31.662343423836248,2216-11-12,0,0,0,2.81,6.036666666666666
7.8100000000000005,Целебные травы,Анор Лондо,45.961167169712844,2216-11-13,0,1,0,2.81,5.5249999999999995
7.8100000000000005,Целебные травы,Анор Лондо,53.68742434566246,2216-11-14,0,1,0,2.81,6.025
7.8100000000000005,Целебные травы,Анор Лондо,47.80251860375027,2216-11-15,0,1,0,2.81,4.989999999999999
7.8100000000000005,Целебные травы,Анор Лондо,35.986377837249634,2216-11-16,0,0,0,2.81,4.989999999999999
7.8100000000000005,Целебные травы,Анор Лондо,46.05730201797629,2216-11-17,0,1,0,2.81,5.823333333333333
7.8100000000000005,Целебные травы,Анор Лондо,40.00350500462555,2216-11-18,0,0,0,2.81,5.42
7.8100000000000005,Целебные травы,Анор Лондо,51.87546911022402,2216-11-19,0,1,0,2.81,5.755
7.8100000000000005,Целебные травы,Анор Лондо,53.937834955534264,2216-11-20,0,1,0,2.81,6.130000000000001
7.8100000000000005,Целебные травы,Анор Лондо,33.0774277190642,2216-11-21,0,0,0,2.81,5.164999999999999
7.8100000000000005,Целебные травы,Анор Лондо,46.82830433817955,2216-11-22,0,0,1,2.81,5.323333333333333
7.8100000000000005,Целебные травы,Анор Лондо,34.88418520013985,2216-11-23,0,0,0,2.81,6.385000000000001
7.8100000000000005,Целебные травы,Анор Лондо,38.86798644375431,2216-11-24,0,0,0,2.81,0.0
7.8100000000000005,Целебные травы,Анор Лондо,31.43457867962339,2216-11-25,0,0,0,2.81,5.529999999999999
7.8100000000000005,Целебные травы,Анор Лондо,56.196816560763196,2216-11-26,1,0,0,2.81,6.130000000000001
7.8100000000000005,Целебные травы,Анор Лондо,43.92560446113427,2216-11-27,1,0,0,2.81,7.350000000000001
8.08,Целебные травы,Анор Лондо,35.57343702766965,2216-11-28,0,0,0,2.81,5.323333333333333
8.08,Целебные травы,Анор Лондо,50.946973852172015,2216-11-29,0,0,1,6.22,5.42
8.08,Целебные травы,Анор Лондо,53.8662144546072,2216-11-30,1,0,0,6.22,5.883333333333333
8.08,Целебные травы,Анор Лондо,33.680666839904504,2216-12-01,0,0,0,6.22,5.529999999999999
8.08,Целебные травы,Анор Лондо,47.997588911353176,2216-12-02,0,0,1,6.22,5.259999999999999
8.08,Целебные травы,Анор Лондо,48.9904875980512,2216-12-03,0,1,0,6.22,6.300000000000001
8.08,Целебные травы,Анор Лондо,47.150204919997165,2216-12-04,1,0,0,6.22,6.126666666666666
8.08,Целебные травы,Анор Лондо,50.995012536295164,2216-12-05,0,0,1,6.22,6.079999999999999
8.08,Целебные травы,Анор Лондо,33.0079185751973,2216-12-06,0,0,0,6.22,5.259999999999999
8.08,Целебные травы,Анор Лондо,44.5339040450372,2216-12-07,0,0,1,6.22,5.259999999999999
8.08,Целебные травы,Анор Лондо,47.06539458367195,2216-12-08,0,1,0,6.22,5.639999999999999
8.08,Целебные травы,Анор Лондо,35.134782795992635,2216-12-09,0,0,0,6.22,5.02
8.08,Целебные травы,Анор Лондо,50.21551543349854,2216-12-10,0,0,1,6.22,7.7200000000000015
8.08,Целебные травы,Анор Лондо,40.93259222684292,2216-12-11,1,0,0,6.22,5.369999999999999
8.08,Целебные травы,Анор Лондо,51.057431551232185,2216-12-12,0,1,0,6.22,5.369999999999999
8.08,Целебные травы,Анор Лондо,32.52759926724306,2216-12-13,0,0,0,6.22,5.194999999999999
8.08,Целебные травы,Анор Лондо,46.85134822825401,2216-12-14,0,1,0,6.22,6.545
8.040000000000001,Целебные травы,Анор Лондо,31.750580715187084,2216-12-15,0,0,0,6.22,6.605
8.040000000000001,Целебные травы,Анор Лондо,51.57364207605519,2216-12-16,0,0,1,6.22,5.489999999999998
8.040000000000001,Целебные травы,Анор Лондо,26.799751206030734,2216-12-17,0,0,0,6.22,6.1933333333333325
8.040000000000001,Целебные травы,Анор Лондо,33.28837762275861,2216-12-18,0,0,0,6.22,0.0
8.040000000000001,Целебные травы,Анор Лондо,31.89820459360737,2216-12-19,0,0,0,3.5,6.1933333333333325
8.040000000000001,Целебные травы,Анор Лондо,31.885142464170524,2216-12-20,0,0,0,3.5,6.425000000000001
8.040000000000001,Целебные травы,Анор Лондо,30.89850168019413,2216-12-21,0,0,0,3.5,5.429999999999999
8.040000000000001,Целебные травы,Анор Лондо,35.88756672547364,2216-12-22,0,0,0,3.5,0.0
8.040000000000001,Целебные травы,Анор Лондо,32.69487971167494,2216-12-23,0,0,0,3.5,5.02
8.040000000000001,Целебные травы,Анор Лондо,46.5266026301268,2216-12-24,0,1,0,3.5,6.484999999999999
8.040000000000001,Целебные травы,Анор Лондо,29.37720170959125,2216-12-25,0,0,0,3.5,5.84
8.040000000000001,Целебные травы,Анор Лондо,47.977660235522045,2216-12-26,0,1,0,3.5,5.369999999999999
8.040000000000001,Целебные травы,Анор Лондо,45.23363109382804,2216-12-27,1,0,0,3.5,6.080000000000001
8.040000000000001,Целебные травы,Анор Лондо,42.141451727158206,2216-12-28,0,0,0,3.5,5.429999999999999
8.040000000000001,Целебные травы,Анор Лондо,46.39031994003779,2216-12-29,0,1,0,3.5,5.39
8.040000000000001,Целебные травы,Анор Лондо,30.574504382760082,2216-12-30,0,0,0,3.5,5.645
8.040000000000001,Целебные травы,Анор Лондо,37.031917411827955,2216-12-31,0,0,0,3.5,5.39
8.040000000000001,Целебные травы,Анор Лондо,34.34334174857081,2217-01-01,0,0,0,3.5,0.0
8.610000000000001,Целебные травы,Анор Лондо,45.5530448517308,2217-01-02,0,1,0,3.5,5.645
8.610000000000001,Целебные травы,Анор Лондо,46.200796375948855,2217-01-03,0,1,0,3.5,6.484999999999999
8.610000000000001,Целебные травы,Анор Лондо,37.31793357087612,2217-01-04,0,0,0,3.5,5.593333333333333
8.610000000000001,Целебные травы,Анор Лондо,31.85103463247157,2217-01-05,0,0,0,6.74,5.593333333333333
8.610000000000001,Целебные травы,Анор Лондо,33.50882294916475,2217-01-06,0,0,0,6.74,5.489999999999998
8.610000000000001,Целебные травы,Анор Лондо,45.34396981740093,2217-01-07,1,0,0,6.74,5.39
8.610000000000001,Целебные травы,Анор Лондо,27.2825924992172,2217-01-08,0,0,0,6.74,6.246666666666666
8.610000000000001,Целебные травы,Анор Лондо,43.5681058542322,2217-01-09,1,0,0,6.74,5.729999999999999
8.610000000000001,Целебные травы,Анор Лондо,26.938649052825024,2217-01-10,0,0,0,6.74,5.8999999999999995
8.610000000000001,Целебные травы,Анор Лондо,34.582475039588935,2217-01-11,0,0,0,6.74,5.729999999999999
8.610000000000001,Целебные травы,Анор Лондо,39.01559881967557,2217-01-12,0,1,0,6.74,6.366666666666667
8.610000000000001,Целебные травы,Анор Лондо,31.304071080913204,2217-01-13,0,0,0,6.74,5.58
8.610000000000001,Целебные травы,Анор Лондо,40.714015301092296,2217-01-14,1,0,0,6.74,6.366666666666667
8.610000000000001,Целебные травы,Анор Лондо,48.04884942178014,2217-01-15,1,0,0,6.74,5.58
8.610000000000001,Целебные травы,Анор Лондо,42.88062278916085,2217-01-16,0,1,0,6.74,5.8149999999999995
8.610000000000001,Целебные травы,Анор Лондо,32.193301929355755,2217-01-17,0,0,0,6.74,6.416666666666667
8.610000000000001,Целебные травы,Анор Лондо,26.68373605612059,2217-01-18,0,0,0,6.74,6.6000000000000005
8.610000000000001,Целебные травы,Анор Лондо,33.27603090480038,2217-01-19,0,0,0,6.74,5.654999999999999
8.610000000000001,Целебные травы,Анор Лондо,30.39250423530571,2217-01-20,0,0,0,6.74,5.58
8.610000000000001,Целебные травы,Анор Лондо,45.85884861251115,2217-01-21,0,0,1,6.74,5.8149999999999995
8.610000000000001,Целебные травы,Анор Лондо,46.533868646744054,2217-01-22,1,0,0,6.74,6.779999999999999
8.610000000000001,Целебные травы,Анор Лондо,40.81119558482537,2217-01-23,0,0,1,6.74,6.91
8.610000000000001,Целебные травы,Анор Лондо,35.01744076292362,2217-01-24,0,0,0,6.74,6.516666666666666
8.610000000000001,Целебные травы,Анор Лондо,50.688061934605535,2217-01-25,0,1,0,6.74,6.556666666666666
8.610000000000001,Целебные травы,Анор Лондо,32.63735096780526,2217-01-26,0,0,0,6.74,6.3125
8.610000000000001,Целебные травы,Анор Лондо,46.8397653136276,2217-01-27,0,1,0,6.74,6.84
8.370000000000001,Целебные травы,Анор Лондо,29.59186935111835,2217-01-28,0,0,0,6.74,5.58
8.370000000000001,Целебные травы,Анор Лондо,35.958905425590515,2217-01-29,0,0,0,6.74,5.785
8.370000000000001,Целебные травы,Анор Лондо,46.569369291299594,2217-01-30,0,0,1,6.74,5.785
8.370000000000001,Целебные травы,Анор Лондо,41.2643267090011,2217-01-31,1,0,0,6.74,6.3999999999999995
8.370000000000001,Целебные травы,Анор Лондо,48.935755507922536,2217-02-01,0,1,0,6.74,6.84
8.370000000000001,Целебные травы,Анор Лондо,31.00494387540684,2217-02-02,0,0,0,6.74,5.614999999999999
8.370000000000001,Целебные травы,Анор Лондо,35.98140675332142,2217-02-03,0,0,0,6.74,5.614999999999999
8.370000000000001,Целебные травы,Анор Лондо,46.28230712231357,2217-02-04,1,0,0,4.57,6.255
8.370000000000001,Целебные травы,Анор Лондо,53.757269244790315,2217-02-05,0,0,1,4.57,5.68
